Date,Category,Product,Sales Quantity,Stock Level,Weather,Local Event
2024-03-20,Beverages,Coffee,25,86,Rainy,None
2024-03-20,Beverages,Juice,33,132,Sunny,Festival
2024-03-20,Beverages,Soda,30,102,Sunny,Festival
2024-03-20,Beverages,Energy Drink,57,93,Rainy,None
2024-03-20,Bakery,Bread,57,140,Sunny,None
2024-03-20,Bakery,Croissant,75,159,Sunny,None
2024-03-20,Bakery,Cake,30,51,Cloudy,Holiday
2024-03-20,Bakery,Biscuits,9,65,Cloudy,None
2024-03-20,Bakery,Muffin,98,165,Rainy,None
2024-03-20,Frozen Foods,Frozen Peas,65,100,Sunny,None
2024-03-20,Frozen Foods,Ice Cream,50,103,Sunny,Holiday
2024-03-20,Frozen Foods,Frozen Pizza,79,173,Sunny,None
2024-03-20,Frozen Foods,French Fries,50,142,Cloudy,Festival
2024-03-20,Frozen Foods,Chicken Nuggets,26,74,Cloudy,None
2024-03-20,Snacks,Chips,68,156,Cloudy,None
2024-03-20,Snacks,Popcorn,69,150,Rainy,None
2024-03-20,Snacks,Cookies,50,74,Sunny,None
2024-03-20,Snacks,Chocolates,57,146,Cloudy,Holiday
2024-03-20,Snacks,Dry Fruits,43,93,Cloudy,None
2024-03-21,Fruits,Mango,42,128,Rainy,Festival
2024-03-21,Fruits,Banana,15,59,Cloudy,None
2024-03-21,Fruits,Apple,41,115,Cloudy,None
2024-03-21,Fruits,Orange,99,190,Rainy,None
2024-03-21,Fruits,Grapes,22,92,Rainy,Sports Event
2024-03-21,Vegetables,Tomato,30,74,Sunny,Holiday
2024-03-21,Vegetables,Potato,45,102,Sunny,Holiday
2024-03-21,Vegetables,Onion,25,59,Cloudy,Holiday
2024-03-21,Vegetables,Carrot,50,85,Rainy,None
2024-03-21,Vegetables,Spinach,11,44,Rainy,None
2024-03-21,Dairy,Milk,56,147,Rainy,None
2024-03-21,Dairy,Cheese,73,112,Cloudy,None
2024-03-21,Dairy,Butter,6,72,Rainy,Festival
2024-03-21,Dairy,Yogurt,65,125,Rainy,None
2024-03-21,Dairy,Paneer,9,92,Sunny,None
2024-03-21,Beverages,Tea,40,138,Cloudy,None
2024-03-21,Beverages,Coffee,38,113,Sunny,None
2024-03-21,Beverages,Juice,60,96,Rainy,None
2024-03-21,Beverages,Soda,86,123,Sunny,None
2024-03-21,Beverages,Energy Drink,60,159,Rainy,None
2024-03-21,Bakery,Bread,84,110,Rainy,Holiday
2024-03-21,Bakery,Croissant,89,111,Cloudy,Sports Event
2024-03-21,Bakery,Cake,74,107,Sunny,None
2024-03-21,Bakery,Biscuits,97,168,Rainy,None
2024-03-21,Bakery,Muffin,92,155,Cloudy,None
2024-03-21,Frozen Foods,Frozen Peas,72,157,Sunny,None
2024-03-21,Frozen Foods,Ice Cream,65,114,Rainy,Sports Event
2024-03-21,Frozen Foods,Frozen Pizza,92,159,Sunny,None
2024-03-21,Frozen Foods,French Fries,78,116,Cloudy,None
2024-03-21,Frozen Foods,Chicken Nuggets,92,190,Sunny,None
2024-03-21,Snacks,Chips,56,79,Rainy,None
2024-03-21,Snacks,Popcorn,45,125,Cloudy,None
2024-03-21,Snacks,Cookies,17,50,Sunny,Sports Event
2024-03-21,Snacks,Chocolates,86,149,Rainy,None
2024-03-21,Snacks,Dry Fruits,54,117,Rainy,None
2024-03-22,Fruits,Mango,6,55,Rainy,None
2024-03-22,Fruits,Banana,81,120,Sunny,None
2024-03-22,Fruits,Apple,27,107,Cloudy,None
2024-03-22,Fruits,Orange,44,122,Sunny,None
2024-03-22,Fruits,Grapes,89,114,Rainy,None
2024-03-22,Vegetables,Tomato,49,110,Sunny,None
2024-03-22,Vegetables,Potato,79,173,Sunny,Holiday
2024-03-22,Vegetables,Onion,15,84,Cloudy,Holiday
2024-03-22,Vegetables,Carrot,19,113,Cloudy,None
2024-03-22,Vegetables,Spinach,32,76,Sunny,Sports Event
2024-03-22,Dairy,Milk,96,116,Cloudy,None
2024-03-22,Dairy,Cheese,46,99,Rainy,None
2024-03-22,Dairy,Butter,9,48,Rainy,None
2024-03-22,Dairy,Yogurt,66,117,Rainy,Holiday
2024-03-22,Dairy,Paneer,42,116,Rainy,None
2024-03-22,Beverages,Tea,85,126,Cloudy,None
2024-03-22,Beverages,Coffee,92,147,Rainy,None
2024-03-22,Beverages,Juice,56,111,Rainy,None
2024-03-22,Beverages,Soda,74,102,Sunny,Sports Event
2024-03-22,Beverages,Energy Drink,65,124,Cloudy,None
2024-03-22,Bakery,Bread,29,117,Rainy,None
2024-03-22,Bakery,Croissant,95,122,Sunny,None
2024-03-22,Bakery,Cake,11,102,Cloudy,Festival
2024-03-22,Bakery,Biscuits,41,99,Rainy,None
2024-03-22,Bakery,Muffin,61,99,Cloudy,None
2024-03-22,Frozen Foods,Frozen Peas,79,177,Rainy,None
2024-03-22,Frozen Foods,Ice Cream,71,152,Cloudy,Holiday
2024-03-22,Frozen Foods,Frozen Pizza,24,101,Sunny,Sports Event
2024-03-22,Frozen Foods,French Fries,83,112,Sunny,Holiday
2024-03-22,Frozen Foods,Chicken Nuggets,33,62,Sunny,Holiday
2024-03-22,Snacks,Chips,54,77,Sunny,None
2024-03-22,Snacks,Popcorn,89,161,Rainy,Sports Event
2024-03-22,Snacks,Cookies,83,159,Sunny,Sports Event
2024-03-22,Snacks,Chocolates,23,86,Cloudy,None
2024-03-22,Snacks,Dry Fruits,87,132,Rainy,None
2024-03-23,Fruits,Mango,18,67,Cloudy,Holiday
2024-03-23,Fruits,Banana,46,117,Cloudy,None
2024-03-23,Fruits,Apple,38,96,Sunny,None
2024-03-23,Fruits,Orange,41,125,Rainy,None
2024-03-23,Fruits,Grapes,12,49,Sunny,None
2024-03-23,Vegetables,Tomato,37,61,Rainy,None
2024-03-23,Vegetables,Potato,78,133,Sunny,Holiday
2024-03-23,Vegetables,Onion,9,62,Sunny,Festival
2024-03-23,Vegetables,Carrot,85,126,Cloudy,None
2024-03-23,Vegetables,Spinach,29,101,Sunny,None
2024-03-23,Dairy,Milk,70,121,Sunny,Holiday
2024-03-23,Dairy,Cheese,87,172,Rainy,None
2024-03-23,Dairy,Butter,19,58,Rainy,None
2024-03-23,Dairy,Yogurt,13,103,Rainy,None
2024-03-23,Dairy,Paneer,67,121,Sunny,None
2024-03-23,Beverages,Tea,60,88,Sunny,Festival
2024-03-23,Beverages,Coffee,40,62,Rainy,None
2024-03-23,Beverages,Juice,27,53,Sunny,Festival
2024-03-23,Beverages,Soda,18,83,Cloudy,None
2024-03-23,Beverages,Energy Drink,55,82,Sunny,Festival
2024-03-23,Bakery,Bread,67,154,Rainy,None
2024-03-23,Bakery,Croissant,28,53,Cloudy,None
2024-03-23,Bakery,Cake,10,108,Sunny,Festival
2024-03-23,Bakery,Biscuits,7,54,Rainy,Sports Event
2024-03-23,Bakery,Muffin,52,151,Cloudy,None
2024-03-23,Frozen Foods,Frozen Peas,71,159,Sunny,None
2024-03-23,Frozen Foods,Ice Cream,28,91,Sunny,None
2024-03-23,Frozen Foods,Frozen Pizza,25,120,Cloudy,None
2024-03-23,Frozen Foods,French Fries,55,95,Cloudy,Festival
2024-03-23,Frozen Foods,Chicken Nuggets,10,102,Sunny,Holiday
2024-03-23,Snacks,Chips,82,107,Sunny,Festival
2024-03-23,Snacks,Popcorn,60,154,Cloudy,Holiday
2024-03-23,Snacks,Cookies,10,35,Cloudy,None
2024-03-23,Snacks,Chocolates,6,81,Rainy,Festival
2024-03-23,Snacks,Dry Fruits,74,116,Sunny,None
2024-03-24,Fruits,Mango,82,138,Cloudy,None
2024-03-24,Fruits,Banana,38,101,Cloudy,Sports Event
2024-03-24,Fruits,Apple,11,51,Cloudy,None
2024-03-24,Fruits,Orange,23,90,Cloudy,None
2024-03-24,Fruits,Grapes,83,131,Rainy,None
2024-03-24,Vegetables,Tomato,40,107,Cloudy,None
2024-03-24,Vegetables,Potato,48,134,Rainy,None
2024-03-24,Vegetables,Onion,90,123,Cloudy,None
2024-03-24,Vegetables,Carrot,55,153,Rainy,Sports Event
2024-03-24,Vegetables,Spinach,92,166,Cloudy,None
2024-03-24,Dairy,Milk,46,76,Rainy,None
2024-03-24,Dairy,Cheese,77,174,Cloudy,None
2024-03-24,Dairy,Butter,57,84,Cloudy,None
2024-03-24,Dairy,Yogurt,34,111,Rainy,None
2024-03-24,Dairy,Paneer,66,133,Sunny,None
2024-03-24,Beverages,Tea,96,185,Cloudy,Sports Event
2024-03-24,Beverages,Coffee,79,103,Rainy,None
2024-03-24,Beverages,Juice,22,69,Sunny,Sports Event
2024-03-24,Beverages,Soda,5,70,Sunny,Holiday
2024-03-24,Beverages,Energy Drink,95,170,Sunny,None
2024-03-24,Bakery,Bread,32,67,Rainy,None
2024-03-24,Bakery,Croissant,24,77,Cloudy,None
2024-03-24,Bakery,Cake,27,73,Sunny,None
2024-03-24,Bakery,Biscuits,25,94,Rainy,None
2024-03-24,Bakery,Muffin,21,101,Rainy,None
2024-03-24,Frozen Foods,Frozen Peas,91,116,Cloudy,None
2024-03-24,Frozen Foods,Ice Cream,49,140,Cloudy,None
2024-03-24,Frozen Foods,Frozen Pizza,27,78,Rainy,None
2024-03-24,Frozen Foods,French Fries,69,117,Cloudy,None
2024-03-24,Frozen Foods,Chicken Nuggets,55,85,Rainy,None
2024-03-24,Snacks,Chips,10,96,Rainy,Sports Event
2024-03-24,Snacks,Popcorn,32,128,Sunny,None
2024-03-24,Snacks,Cookies,25,106,Rainy,Sports Event
2024-03-24,Snacks,Chocolates,53,147,Cloudy,Holiday
2024-03-24,Snacks,Dry Fruits,85,143,Cloudy,Holiday
2024-03-25,Fruits,Mango,25,45,Sunny,None
2024-03-25,Fruits,Banana,12,100,Rainy,None
2024-03-25,Fruits,Apple,23,101,Cloudy,None
2024-03-25,Fruits,Orange,40,114,Cloudy,None
2024-03-25,Fruits,Grapes,58,125,Rainy,None
2024-03-25,Vegetables,Tomato,17,52,Cloudy,None
2024-03-25,Vegetables,Potato,31,95,Sunny,None
2024-03-25,Vegetables,Onion,83,130,Cloudy,Festival
2024-03-25,Vegetables,Carrot,55,120,Rainy,None
2024-03-25,Vegetables,Spinach,36,81,Rainy,Holiday
2024-03-25,Dairy,Milk,86,155,Cloudy,None
2024-03-25,Dairy,Cheese,26,98,Sunny,None
2024-03-25,Dairy,Butter,47,89,Sunny,None
2024-03-25,Dairy,Yogurt,13,39,Sunny,None
2024-03-25,Dairy,Paneer,6,29,Rainy,None
2024-03-25,Beverages,Tea,6,89,Rainy,None
2024-03-25,Beverages,Coffee,53,80,Cloudy,None
2024-03-25,Beverages,Juice,91,142,Cloudy,None
2024-03-25,Beverages,Soda,44,90,Sunny,Festival
2024-03-25,Beverages,Energy Drink,56,90,Cloudy,None
2024-03-25,Bakery,Bread,85,170,Sunny,None
2024-03-25,Bakery,Croissant,65,148,Sunny,None
2024-03-25,Bakery,Cake,38,112,Cloudy,None
2024-03-25,Bakery,Biscuits,82,179,Rainy,Sports Event
2024-03-25,Bakery,Muffin,5,53,Sunny,None
2024-03-25,Frozen Foods,Frozen Peas,32,101,Rainy,None
2024-03-25,Frozen Foods,Ice Cream,63,100,Cloudy,Festival
2024-03-25,Frozen Foods,Frozen Pizza,20,49,Rainy,Festival
2024-03-25,Frozen Foods,French Fries,79,149,Sunny,None
2024-03-25,Frozen Foods,Chicken Nuggets,16,65,Sunny,None
2024-03-25,Snacks,Chips,58,114,Sunny,None
2024-03-25,Snacks,Popcorn,8,91,Cloudy,None
2024-03-25,Snacks,Cookies,76,155,Cloudy,None
2024-03-25,Snacks,Chocolates,35,126,Rainy,None
2024-03-25,Snacks,Dry Fruits,86,109,Cloudy,None
2024-03-26,Fruits,Mango,7,105,Cloudy,Festival
2024-03-26,Fruits,Banana,37,134,Sunny,None
2024-03-26,Fruits,Apple,30,57,Rainy,None
2024-03-26,Fruits,Orange,14,75,Sunny,None
2024-03-26,Fruits,Grapes,16,84,Rainy,Festival
2024-03-26,Vegetables,Tomato,33,64,Rainy,None
2024-03-26,Vegetables,Potato,6,84,Sunny,None
2024-03-26,Vegetables,Onion,26,103,Sunny,None
2024-03-26,Vegetables,Carrot,65,115,Cloudy,None
2024-03-26,Vegetables,Spinach,23,95,Rainy,None
2024-03-26,Dairy,Milk,26,68,Cloudy,Festival
2024-03-26,Dairy,Cheese,7,46,Sunny,None
2024-03-26,Dairy,Butter,43,134,Rainy,Sports Event
2024-03-26,Dairy,Yogurt,31,65,Sunny,None
2024-03-26,Dairy,Paneer,77,103,Sunny,None
2024-03-26,Beverages,Tea,66,111,Rainy,None
2024-03-26,Beverages,Coffee,45,129,Sunny,None
2024-03-26,Beverages,Juice,31,57,Sunny,None
2024-03-26,Beverages,Soda,16,38,Cloudy,Festival
2024-03-26,Beverages,Energy Drink,37,102,Cloudy,None
2024-03-26,Bakery,Bread,6,54,Cloudy,None
2024-03-26,Bakery,Croissant,65,152,Cloudy,None
2024-03-26,Bakery,Cake,66,145,Sunny,Holiday
2024-03-26,Bakery,Biscuits,86,170,Rainy,Sports Event
2024-03-26,Bakery,Muffin,67,134,Rainy,Festival
2024-03-26,Frozen Foods,Frozen Peas,95,119,Rainy,Holiday
2024-03-26,Frozen Foods,Ice Cream,85,166,Cloudy,Sports Event
2024-03-26,Frozen Foods,Frozen Pizza,93,179,Cloudy,Sports Event
2024-03-26,Frozen Foods,French Fries,33,126,Cloudy,None
2024-03-26,Frozen Foods,Chicken Nuggets,18,105,Rainy,None
2024-03-26,Snacks,Chips,81,139,Sunny,None
2024-03-26,Snacks,Popcorn,32,68,Sunny,None
2024-03-26,Snacks,Cookies,59,88,Rainy,Sports Event
2024-03-26,Snacks,Chocolates,71,131,Cloudy,None
2024-03-26,Snacks,Dry Fruits,46,136,Rainy,None
2024-03-27,Fruits,Mango,85,119,Cloudy,None
2024-03-27,Fruits,Banana,79,154,Cloudy,Sports Event
2024-03-27,Fruits,Apple,56,85,Rainy,Festival
2024-03-27,Fruits,Orange,33,105,Sunny,None
2024-03-27,Fruits,Grapes,54,94,Cloudy,None
2024-03-27,Vegetables,Tomato,80,129,Sunny,None
2024-03-27,Vegetables,Potato,22,119,Rainy,Holiday
2024-03-27,Vegetables,Onion,5,39,Cloudy,None
2024-03-27,Vegetables,Carrot,36,113,Rainy,Holiday
2024-03-27,Vegetables,Spinach,43,85,Cloudy,None
2024-03-27,Dairy,Milk,70,127,Cloudy,None
2024-03-27,Dairy,Cheese,71,161,Sunny,Festival
2024-03-27,Dairy,Butter,91,155,Cloudy,None
2024-03-27,Dairy,Yogurt,69,150,Cloudy,Sports Event
2024-03-27,Dairy,Paneer,19,86,Sunny,None
2024-03-27,Beverages,Tea,14,53,Rainy,Holiday
2024-03-27,Beverages,Coffee,38,108,Rainy,None
2024-03-27,Beverages,Juice,43,86,Cloudy,Sports Event
2024-03-27,Beverages,Soda,40,130,Rainy,None
2024-03-27,Beverages,Energy Drink,16,36,Rainy,None
2024-03-27,Bakery,Bread,9,96,Rainy,Sports Event
2024-03-27,Bakery,Croissant,59,117,Sunny,Sports Event
2024-03-27,Bakery,Cake,18,92,Sunny,None
2024-03-27,Bakery,Biscuits,54,145,Cloudy,None
2024-03-27,Bakery,Muffin,23,100,Cloudy,None
2024-03-27,Frozen Foods,Frozen Peas,8,70,Sunny,None
2024-03-27,Frozen Foods,Ice Cream,5,79,Cloudy,Sports Event
2024-03-27,Frozen Foods,Frozen Pizza,50,127,Cloudy,None
2024-03-27,Frozen Foods,French Fries,87,145,Cloudy,Holiday
2024-03-27,Frozen Foods,Chicken Nuggets,61,109,Rainy,None
2024-03-27,Snacks,Chips,18,72,Rainy,None
2024-03-27,Snacks,Popcorn,11,69,Cloudy,Festival
2024-03-27,Snacks,Cookies,56,89,Cloudy,Sports Event
2024-03-27,Snacks,Chocolates,95,138,Sunny,Holiday
2024-03-27,Snacks,Dry Fruits,26,117,Cloudy,None
2024-03-28,Fruits,Mango,68,91,Cloudy,None
2024-03-28,Fruits,Banana,34,68,Rainy,None
2024-03-28,Fruits,Apple,20,112,Cloudy,None
2024-03-28,Fruits,Orange,31,63,Cloudy,None
2024-03-28,Fruits,Grapes,90,140,Cloudy,None
2024-03-28,Vegetables,Tomato,10,61,Rainy,None
2024-03-28,Vegetables,Potato,93,144,Cloudy,None
2024-03-28,Vegetables,Onion,43,126,Rainy,None
2024-03-28,Vegetables,Carrot,35,94,Sunny,None
2024-03-28,Vegetables,Spinach,40,83,Cloudy,None
2024-03-28,Dairy,Milk,50,146,Rainy,Festival
2024-03-28,Dairy,Cheese,36,91,Rainy,None
2024-03-28,Dairy,Butter,84,178,Rainy,None
2024-03-28,Dairy,Yogurt,80,137,Sunny,Sports Event
2024-03-28,Dairy,Paneer,5,56,Rainy,None
2024-03-28,Beverages,Tea,67,160,Cloudy,None
2024-03-28,Beverages,Coffee,78,133,Sunny,None
2024-03-28,Beverages,Juice,61,154,Cloudy,None
2024-03-28,Beverages,Soda,83,182,Rainy,Festival
2024-03-28,Beverages,Energy Drink,54,102,Cloudy,None
2024-03-28,Bakery,Bread,31,65,Cloudy,Holiday
2024-03-28,Bakery,Croissant,62,122,Rainy,Festival
2024-03-28,Bakery,Cake,30,100,Sunny,None
2024-03-28,Bakery,Biscuits,18,86,Sunny,None
2024-03-28,Bakery,Muffin,5,81,Sunny,None
2024-03-28,Frozen Foods,Frozen Peas,18,96,Sunny,None
2024-03-28,Frozen Foods,Ice Cream,44,129,Rainy,None
2024-03-28,Frozen Foods,Frozen Pizza,13,53,Sunny,Sports Event
2024-03-28,Frozen Foods,French Fries,48,92,Sunny,None
2024-03-28,Frozen Foods,Chicken Nuggets,30,106,Sunny,None
2024-03-28,Snacks,Chips,80,123,Rainy,Sports Event
2024-03-28,Snacks,Popcorn,91,139,Cloudy,None
2024-03-28,Snacks,Cookies,91,137,Rainy,None
2024-03-28,Snacks,Chocolates,39,129,Rainy,None
2024-03-28,Snacks,Dry Fruits,91,125,Rainy,None
2024-03-29,Fruits,Mango,8,83,Cloudy,None
2024-03-29,Fruits,Banana,38,74,Rainy,None
2024-03-29,Fruits,Apple,79,155,Sunny,None
2024-03-29,Fruits,Orange,59,144,Rainy,None
2024-03-29,Fruits,Grapes,41,128,Rainy,Festival
2024-03-29,Vegetables,Tomato,96,182,Rainy,None
2024-03-29,Vegetables,Potato,57,139,Sunny,None
2024-03-29,Vegetables,Onion,35,55,Rainy,None
2024-03-29,Vegetables,Carrot,88,170,Sunny,None
2024-03-29,Vegetables,Spinach,22,62,Cloudy,Festival
2024-03-29,Dairy,Milk,86,134,Sunny,Festival
2024-03-29,Dairy,Cheese,67,113,Cloudy,None
2024-03-29,Dairy,Butter,42,113,Sunny,None
2024-03-29,Dairy,Yogurt,25,59,Rainy,None
2024-03-29,Dairy,Paneer,36,104,Sunny,None
2024-03-29,Beverages,Tea,69,159,Sunny,None
2024-03-29,Beverages,Coffee,22,95,Cloudy,None
2024-03-29,Beverages,Juice,70,98,Sunny,None
2024-03-29,Beverages,Soda,47,117,Cloudy,None
2024-03-29,Beverages,Energy Drink,39,75,Rainy,None
2024-03-29,Bakery,Bread,19,107,Cloudy,Holiday
2024-03-29,Bakery,Croissant,38,105,Cloudy,Holiday
2024-03-29,Bakery,Cake,14,38,Sunny,Sports Event
2024-03-29,Bakery,Biscuits,27,108,Sunny,None
2024-03-29,Bakery,Muffin,24,100,Sunny,Sports Event
2024-03-29,Frozen Foods,Frozen Peas,37,76,Rainy,None
2024-03-29,Frozen Foods,Ice Cream,21,54,Cloudy,None
2024-03-29,Frozen Foods,Frozen Pizza,71,134,Cloudy,None
2024-03-29,Frozen Foods,French Fries,6,93,Sunny,None
2024-03-29,Frozen Foods,Chicken Nuggets,98,157,Cloudy,None
2024-03-29,Snacks,Chips,97,120,Rainy,None
2024-03-29,Snacks,Popcorn,23,71,Cloudy,None
2024-03-29,Snacks,Cookies,27,92,Cloudy,None
2024-03-29,Snacks,Chocolates,56,83,Cloudy,None
2024-03-29,Snacks,Dry Fruits,44,94,Sunny,Holiday
2024-03-30,Fruits,Mango,42,97,Cloudy,None
2024-03-30,Fruits,Banana,17,73,Cloudy,None
2024-03-30,Fruits,Apple,75,116,Cloudy,None
2024-03-30,Fruits,Orange,34,71,Rainy,Festival
2024-03-30,Fruits,Grapes,78,136,Rainy,None
2024-03-30,Vegetables,Tomato,11,99,Sunny,Sports Event
2024-03-30,Vegetables,Potato,17,61,Rainy,None
2024-03-30,Vegetables,Onion,83,181,Sunny,Holiday
2024-03-30,Vegetables,Carrot,44,78,Cloudy,Holiday
2024-03-30,Vegetables,Spinach,67,94,Cloudy,None
2024-03-30,Dairy,Milk,36,100,Rainy,Holiday
2024-03-30,Dairy,Cheese,86,118,Rainy,None
2024-03-30,Dairy,Butter,74,155,Sunny,Holiday
2024-03-30,Dairy,Yogurt,93,178,Rainy,None
2024-03-30,Dairy,Paneer,37,88,Cloudy,None
2024-03-30,Beverages,Tea,27,75,Rainy,Festival
2024-03-30,Beverages,Coffee,94,133,Cloudy,None
2024-03-30,Beverages,Juice,62,125,Sunny,None
2024-03-30,Beverages,Soda,63,83,Sunny,None
2024-03-30,Beverages,Energy Drink,85,156,Rainy,None
2024-03-30,Bakery,Bread,8,104,Cloudy,None
2024-03-30,Bakery,Croissant,13,65,Sunny,Holiday
2024-03-30,Bakery,Cake,69,122,Cloudy,None
2024-03-30,Bakery,Biscuits,83,166,Sunny,None
2024-03-30,Bakery,Muffin,21,61,Sunny,None
2024-03-30,Frozen Foods,Frozen Peas,8,34,Rainy,None
2024-03-30,Frozen Foods,Ice Cream,14,46,Sunny,None
2024-03-30,Frozen Foods,Frozen Pizza,43,81,Cloudy,Holiday
2024-03-30,Frozen Foods,French Fries,56,122,Sunny,None
2024-03-30,Frozen Foods,Chicken Nuggets,50,145,Sunny,None
2024-03-30,Snacks,Chips,52,133,Rainy,None
2024-03-30,Snacks,Popcorn,63,130,Cloudy,None
2024-03-30,Snacks,Cookies,38,118,Rainy,None
2024-03-30,Snacks,Chocolates,29,110,Rainy,None
2024-03-30,Snacks,Dry Fruits,46,114,Rainy,None
